CountyName,datetime_local,date_str,hour_str,local_hour,index,cloud_coverage,n_points
Marin,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.7710280373831776,214
Mariposa,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.0,581
Mendocino,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,1.0,1369
Merced,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.03731343283582089,804
Modoc,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.9973975276512687,1537
Mono,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.061124694376528114,1227
Monterey,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.11828737300435414,1378
Napa,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.8853503184713376,314
Nevada,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.2047872340425532,376
Orange,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.14825581395348839,344
Placer,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.2672413793103448,580
Plumas,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.268762677484787,986
Riverside,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.04873230161343431,3037
Sacramento,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.027918781725888325,394
San Benito,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.006968641114982578,574
San Bernardino,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.43233679072605247,8195
San Diego,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.028792912513842746,1806
San Francisco,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.3333333333333333,21
San Joaquin,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.0070052539404553416,571
San Luis Obispo,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.1768511861969806,1391
San Mateo,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.6772486772486772,189
Santa Barbara,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.2206959706959707,1092
Santa Clara,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.03018867924528302,530
Santa Cruz,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.23783783783783785,185
Shasta,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.9979281767955801,1448
Sierra,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.18617021276595744,376
Siskiyou,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,1.0,2342
Solano,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.3057142857142857,350
Sonoma,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.8857589984350548,639
Stanislaus,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.02127659574468085,611
Sutter,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.9128630705394191,241
Tehama,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,1.0,1132
Trinity,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,1.0,1224
Tulare,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.0025380710659898475,1970
Tuolumne,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.0011135857461024498,898
Ventura,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.043645699614890884,779
Yolo,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.6511056511056511,407
Yuba,2025-11-03T23:00,"Nov 03, 2025",11 PM,23,23,0.6987951807228916,249
Alameda,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.36423841059602646,302
Alpine,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.006920415224913495,289
Amador,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.00425531914893617,235
Butte,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.9227202472952086,647
Calaveras,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0,415
Colusa,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,1.0,451
Contra Costa,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.4360655737704918,305
Del Norte,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.9921259842519685,381
El Dorado,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.07560627674750357,701
Fresno,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0016427104722792608,2435
Glenn,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,1.0,513
Humboldt,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.9985390796201608,1369
Imperial,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.02557272242940863,1877
Inyo,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.04608972787447904,4079
Kern,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0,3377
Kings,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.02626970227670753,571
Lake,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,1.0,522
Lassen,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.771850170261067,1762
Los Angeles,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.07497048406139316,1694
Madera,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0011560693641618498,865
Marin,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.8691588785046729,214
Mariposa,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0,581
Mendocino,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,1.0,1369
Merced,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.05472636815920398,804
Modoc,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,1.0,1537
Mono,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.15973920130399347,1227
Monterey,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.14005805515239478,1378
Napa,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.8821656050955414,314
Nevada,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.2845744680851064,376
Orange,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.28488372093023256,344
Placer,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.22586206896551725,580
Plumas,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.5121703853955375,986
Riverside,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.005268356931182087,3037
Sacramento,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.02030456852791878,394
San Benito,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0017421602787456446,574
San Bernardino,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.2892007321537523,8195
San Diego,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.12513842746400886,1806
San Francisco,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.09523809523809523,21
San Joaquin,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0035026269702276708,571
San Luis Obispo,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.16462976276060387,1391
San Mateo,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.656084656084656,189
Santa Barbara,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.2683150183150183,1092
Santa Clara,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.03018867924528302,530
Santa Cruz,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.1945945945945946,185
Shasta,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.9958563535911602,1448
Sierra,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.1675531914893617,376
Siskiyou,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.9991460290350128,2342
Solano,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.4657142857142857,350
Sonoma,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.9765258215962441,639
Stanislaus,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.03436988543371522,611
Sutter,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.7634854771784232,241
Tehama,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,1.0,1132
Trinity,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,1.0,1224
Tulare,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0020304568527918783,1970
Tuolumne,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.0011135857461024498,898
Ventura,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.10911424903722722,779
Yolo,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.7936117936117936,407
Yuba,2025-11-04T00:00,"Nov 04, 2025",12 AM,0,24,0.2248995983935743,249
Alameda,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.2947019867549669,302
Alpine,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0,289
Amador,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.00425531914893617,235
Butte,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.9520865533230294,647
Calaveras,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0,415
Colusa,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.9889135254988913,451
Contra Costa,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.3639344262295082,305
Del Norte,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,381
El Dorado,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.07703281027104136,701
Fresno,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0012320328542094457,2435
Glenn,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,513
Humboldt,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.997808619430241,1369
Imperial,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.02717101758124667,1877
Inyo,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.02108359892130424,4079
Kern,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0,3377
Kings,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.024518388791593695,571
Lake,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,522
Lassen,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.9023836549375709,1762
Los Angeles,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.10802833530106257,1694
Madera,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0,865
Marin,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.7757009345794392,214
Mariposa,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0,581
Mendocino,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,1369
Merced,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.024875621890547265,804
Modoc,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.9986987638256344,1537
Mono,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.30888345558272207,1227
Monterey,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.11756168359941944,1378
Napa,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.8503184713375797,314
Nevada,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.5106382978723404,376
Orange,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.5232558139534884,344
Placer,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.21724137931034482,580
Plumas,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.6967545638945233,986
Riverside,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0026341784655910436,3037
Sacramento,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.005076142131979695,394
San Benito,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0,574
San Bernardino,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.12312385600976206,8195
San Diego,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.1461794019933555,1806
San Francisco,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.047619047619047616,21
San Joaquin,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.005253940455341506,571
San Luis Obispo,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.14162473040977713,1391
San Mateo,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.49206349206349204,189
Santa Barbara,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.2564102564102564,1092
Santa Clara,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.1490566037735849,530
Santa Cruz,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.2756756756756757,185
Shasta,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,1448
Sierra,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.1356382978723404,376
Siskiyou,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,2342
Solano,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.78,350
Sonoma,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.9530516431924883,639
Stanislaus,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.014729950900163666,611
Sutter,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.6265560165975104,241
Tehama,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,1132
Trinity,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,1.0,1224
Tulare,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0010152284263959391,1970
Tuolumne,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.0,898
Ventura,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.18485237483953787,779
Yolo,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.7665847665847666,407
Yuba,2025-11-04T01:00,"Nov 04, 2025",1 AM,1,25,0.5823293172690763,249
Alameda,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.17218543046357615,302
Alpine,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0,289
Amador,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.01276595744680851,235
Butte,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.9922720247295209,647
Calaveras,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0,415
Colusa,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,451
Contra Costa,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.4918032786885246,305
Del Norte,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,381
El Dorado,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.10413694721825963,701
Fresno,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.002053388090349076,2435
Glenn,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,513
Humboldt,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,1369
Imperial,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.02770378263185935,1877
Inyo,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0007354743809757293,4079
Kern,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0002961208172934557,3377
Kings,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.040280210157618214,571
Lake,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,522
Lassen,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.9205448354143019,1762
Los Angeles,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.19008264462809918,1694
Madera,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0023121387283236996,865
Marin,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.9719626168224299,214
Mariposa,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0,581
Mendocino,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,1369
Merced,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.04228855721393035,804
Modoc,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,1537
Mono,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.41075794621026895,1227
Monterey,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.11175616835994194,1378
Napa,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.8789808917197452,314
Nevada,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.2393617021276596,376
Orange,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.75,344
Placer,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.15517241379310345,580
Plumas,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.6551724137931034,986
Riverside,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0026341784655910436,3037
Sacramento,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.027918781725888325,394
San Benito,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0,574
San Bernardino,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.05259304453935326,8195
San Diego,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.16777408637873753,1806
San Francisco,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.8571428571428571,21
San Joaquin,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.005253940455341506,571
San Luis Obispo,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.12724658519051044,1391
San Mateo,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.21693121693121692,189
Santa Barbara,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.23992673992673993,1092
Santa Clara,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.011320754716981131,530
Santa Cruz,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.1837837837837838,185
Shasta,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,1448
Sierra,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.14095744680851063,376
Siskiyou,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.9991460290350128,2342
Solano,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.6742857142857143,350
Sonoma,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.9577464788732394,639
Stanislaus,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.016366612111292964,611
Sutter,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.8257261410788381,241
Tehama,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,1132
Trinity,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,1.0,1224
Tulare,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.003553299492385787,1970
Tuolumne,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.0011135857461024498,898
Ventura,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.2246469833119384,779
Yolo,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.5601965601965602,407
Yuba,2025-11-04T02:00,"Nov 04, 2025",2 AM,2,26,0.5301204819277109,249
Alameda,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.2251655629139073,302
Alpine,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0,289
Amador,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.01702127659574468,235
Butte,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.9984544049459042,647
Calaveras,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0024096385542168677,415
Colusa,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.9933481152993349,451
Contra Costa,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.3344262295081967,305
Del Norte,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,381
El Dorado,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.1797432239657632,701
Fresno,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0024640657084188913,2435
Glenn,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,513
Humboldt,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,1369
Imperial,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.02823654768247203,1877
Inyo,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.007109585682765384,4079
Kern,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0002961208172934557,3377
Kings,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.010507880910683012,571
Lake,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,522
Lassen,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.9540295119182747,1762
Los Angeles,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.24025974025974026,1694
Madera,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0,865
Marin,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.5934579439252337,214
Mariposa,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0,581
Mendocino,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,1369
Merced,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.026119402985074626,804
Modoc,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,1537
Mono,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.40097799511002447,1227
Monterey,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.11030478955007257,1378
Napa,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,314
Nevada,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.19946808510638298,376
Orange,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.7383720930232558,344
Placer,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.19137931034482758,580
Plumas,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.8184584178498986,986
Riverside,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.007243990780375371,3037
Sacramento,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.030456852791878174,394
San Benito,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0,574
San Bernardino,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.008541793776693106,8195
San Diego,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.1777408637873754,1806
San Francisco,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.23809523809523808,21
San Joaquin,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0035026269702276708,571
San Luis Obispo,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.10783608914450037,1391
San Mateo,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.06349206349206349,189
Santa Barbara,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.22893772893772893,1092
Santa Clara,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.03018867924528302,530
Santa Cruz,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.16216216216216217,185
Shasta,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,1448
Sierra,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.2925531914893617,376
Siskiyou,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,2342
Solano,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.8857142857142857,350
Sonoma,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.9843505477308294,639
Stanislaus,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.009819967266775777,611
Sutter,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.44813278008298757,241
Tehama,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,1132
Trinity,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,1.0,1224
Tulare,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0015228426395939086,1970
Tuolumne,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.0011135857461024498,898
Ventura,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.25417201540436457,779
Yolo,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.6142506142506142,407
Yuba,2025-11-04T03:00,"Nov 04, 2025",3 AM,3,27,0.7469879518072289,249
Alameda,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.029801324503311258,302
Alpine,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.0,289
Amador,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.029787234042553193,235
Butte,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,1.0,647
Calaveras,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.0024096385542168677,415
Colusa,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.9689578713968958,451
Contra Costa,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.26557377049180325,305
Del Norte,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,1.0,381
El Dorado,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.18687589158345222,701
Fresno,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.002053388090349076,2435
Glenn,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,1.0,513
Humboldt,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,1.0,1369
Imperial,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.030367607884922748,1877
Inyo,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.008580534444716842,4079
Kern,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.0,3377
Kings,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.008756567425569177,571
Lake,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.9904214559386973,522
Lassen,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.9625425652667423,1762
Los Angeles,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.26859504132231404,1694
Madera,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.0,865
Marin,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.13551401869158877,214
Mariposa,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.0,581
Mendocino,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,1.0,1369
Merced,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.013681592039800995,804
Modoc,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,1.0,1537
Mono,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.38060309698451505,1227
Monterey,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.09869375907111756,1378
Napa,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.9554140127388535,314
Nevada,2025-11-04T04:00,"Nov 04, 2025",4 AM,4,28,0.06648936170212766,376
